from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
11389,70240,1,,,,,,45120624-HeathPru1,45120624-HeathPru2
11389,70240,1,,,,,,45120626-HeathPru1,45120626-HeathPru2
11389,70240,1,,,,,,45120627-HeathPru1,45120627-HeathPru2
11389,70240,1,,,,,,45120628-HeathPru1,45120628-HeathPru2
11389,70240,1,,,,,,45120629-HeathPru1,45120629-HeathPru2
11389,70240,1,,,,,,45120630-HeathPru1,45120630-HeathPru2
11389,70240,1,,,,,,45120631-HeathPru1,45120631-HeathPru2
11389,70240,1,,,,,,45120632-HeathPru1,45120632-HeathPru2
11389,70240,1,,,,,,45120633-HeathPru1,45120633-HeathPru2
11389,70240,1,,,,,,45122027-HeathPru1,45122027-HeathPru2
11389,70240,1,,,,,,45122028-HeathPru1,45122028-HeathPru2
11389,70240,1,,,,,,45122029-HeathPru1,45122029-HeathPru2
11389,70240,1,,,,,,45122030-HeathPru1,45122030-HeathPru2
11389,70240,1,,,,,,45122031-HeathPru1,45122031-HeathPru2
11389,70240,1,,,,,,45122032-HeathPru1,45122032-HeathPru2
11389,70240,1,,,,,,45122033-HeathPru1,45122033-HeathPru2
11389,70240,1,,,,,,45122034-HeathPru1,45122034-HeathPru2
11389,70240,1,,,,,,45122035-HeathPru1,45122035-HeathPru2
11389,70240,1,,,,,,45122036-HeathPru1,45122036-HeathPru2
11389,70240,1,,,,,,45122037-HeathPru1,45122037-HeathPru2
11389,70240,1,,,,,,45122038-HeathPru1,45122038-HeathPru2
11389,70240,1,,,,,,45122039-HeathPru1,45122039-HeathPru2
11389,70240,1,,,,,,45122040-HeathPru1,45122040-HeathPru2
11389,70240,1,,,,,,45122041-HeathPru1,45122041-HeathPru2
11389,70240,1,,,,,,45122042-HeathPru1,45122042-HeathPru2
11389,70240,1,,,,,,45122043-HeathPru1,45122043-HeathPru2
11389,70240,1,,,,,,45122044-HeathPru1,45122044-HeathPru2
11389,70240,1,,,,,,45122045-HeathPru1,45122045-HeathPru2
11389,70240,1,,,,,,45122046-HeathPru1,45122046-HeathPru2
11389,70240,1,,,,,,45122047-HeathPru1,45122047-HeathPru2
11389,70240,1,,,,,,45122048-HeathPru1,45122048-HeathPru2
11389,70240,1,,,,,,45122049-HeathPru1,45122049-HeathPru2
11389,70240,1,,,,,,45122050-HeathPru1,45122050-HeathPru2
11389,70240,1,,,,,,45122051-HeathPru1,45122051-HeathPru2
11389,70240,1,,,,,,45122052-HeathPru1,45122052-HeathPru2
11389,70240,1,,,,,,45122053-HeathPru1,45122053-HeathPru2
11389,70240,1,,,,,,45122054-HeathPru1,45122054-HeathPru2
11389,70240,1,,,,,,45122055-HeathPru1,45122055-HeathPru2
11389,70240,1,,,,,,45122056-HeathPru1,45122056-HeathPru2
11389,70240,1,,,,,,45122057-HeathPru1,45122057-HeathPru2
11389,70240,1,,,,,,45122058-HeathPru1,45122058-HeathPru2
11389,70240,1,,,,,,45122059-HeathPru1,45122059-HeathPru2
11389,70240,1,,,,,,45122060-HeathPru1,45122060-HeathPru2
11389,70240,1,,,,,,45122061-HeathPru1,45122061-HeathPru2
11389,70240,1,,,,,,45122062-HeathPru1,45122062-HeathPru2
11389,70240,1,,,,,,45122063-HeathPru1,45122063-HeathPru2
11389,70240,1,,,,,,45122064-HeathPru1,45122064-HeathPru2
11389,70240,1,,,,,,45122065-HeathPru1,45122065-HeathPru2
11389,70240,1,,,,,,45122066-HeathPru1,45122066-HeathPru2
11389,70240,1,,,,,,45122067-HeathPru1,45122067-HeathPru2
11389,70240,1,,,,,,45122068-HeathPru1,45122068-HeathPru2
11389,70240,1,,,,,,45122069-HeathPru1,45122069-HeathPru2
11389,70240,1,,,,,,45122070-HeathPru1,45122070-HeathPru2
11389,70240,1,,,,,,45122071-HeathPru1,45122071-HeathPru2
11389,70240,1,,,,,,45122072-HeathPru1,45122072-HeathPru2
11389,70240,1,,,,,,45122073-HeathPru1,45122073-HeathPru2
11389,70240,1,,,,,,45122074-HeathPru1,45122074-HeathPru2
11389,70240,1,,,,,,45122075-HeathPru1,45122075-HeathPru2
11389,70240,1,,,,,,45122076-HeathPru1,45122076-HeathPru2
11389,70240,1,,,,,,45122077-HeathPru1,45122077-HeathPru2
11389,70240,1,,,,,,45122078-HeathPru1,45122078-HeathPru2
11389,70240,1,,,,,,45122079-HeathPru1,45122079-HeathPru2
11389,70240,1,,,,,,45122080-HeathPru1,45122080-HeathPru2
11389,70240,1,,,,,,45122081-HeathPru1,45122081-HeathPru2
11389,70240,1,,,,,,45122082-HeathPru1,45122082-HeathPru2
11389,70240,1,,,,,,45122083-HeathPru1,45122083-HeathPru2
11389,70240,1,,,,,,45122084-HeathPru1,45122084-HeathPru2
11389,70240,1,,,,,,45122085-HeathPru1,45122085-HeathPru2
11389,70240,1,,,,,,45122086-HeathPru1,45122086-HeathPru2
11389,70240,1,,,,,,45122087-HeathPru1,45122087-HeathPru2
11389,70240,1,,,,,,45122088-HeathPru1,45122088-HeathPru2
11389,70240,1,,,,,,45122089-HeathPru1,45122089-HeathPru2
11389,70240,1,,,,,,45122090-HeathPru1,45122090-HeathPru2
11389,70240,1,,,,,,45122091-HeathPru1,45122091-HeathPru2
11389,70240,1,,,,,,45122092-HeathPru1,45122092-HeathPru2
11389,70240,1,,,,,,45122093-HeathPru1,45122093-HeathPru2
11389,70240,1,,,,,,45122094-HeathPru1,45122094-HeathPru2
11389,70240,1,,,,,,45122095-HeathPru1,45122095-HeathPru2
11389,70240,1,,,,,,45122096-HeathPru1,45122096-HeathPru2
11389,70240,1,,,,,,45122097-HeathPru1,45122097-HeathPru2
11389,70240,1,,,,,,45122098-HeathPru1,45122098-HeathPru2
11389,70240,1,,,,,,45122099-HeathPru1,45122099-HeathPru2
11389,70240,1,,,,,,45122100-HeathPru1,45122100-HeathPru2
11389,70240,1,,,,,,45122101-HeathPru1,45122101-HeathPru2
11389,70240,1,,,,,,45122102-HeathPru1,45122102-HeathPru2
11389,70240,1,,,,,,45122163-HeathPru1,45122163-HeathPru2
11389,70240,1,,,,,,45122164-HeathPru1,45122164-HeathPru2
11389,70240,1,,,,,,45122165-HeathPru1,45122165-HeathPru2
11389,70240,1,,,,,,45122166-HeathPru1,45122166-HeathPru2
11389,70240,1,,,,,,45122167-HeathPru1,45122167-HeathPru2
11389,70240,1,,,,,,45122168-HeathPru1,45122168-HeathPru2
11389,70240,1,,,,,,45122169-HeathPru1,45122169-HeathPru2
11389,70240,1,,,,,,45122170-HeathPru1,45122170-HeathPru2
11389,70240,1,,,,,,45122171-HeathPru1,45122171-HeathPru2
11389,70240,1,,,,,,45122172-HeathPru1,45122172-HeathPru2
11389,70240,1,,,,,,45122173-HeathPru1,45122173-HeathPru2
11389,70240,1,,,,,,45122174-HeathPru1,45122174-HeathPru2
11389,70240,1,,,,,,45122175-HeathPru1,45122175-HeathPru2
11389,70240,1,,,,,,45122193-HeathPru1,45122193-HeathPru2
11389,70240,1,,,,,,45122194-HeathPru1,45122194-HeathPru2
11389,70240,1,,,,,,45122195-HeathPru1,45122195-HeathPru2
11389,70240,1,,,,,,45122206-HeathPru1,45122206-HeathPru2
11389,70240,1,,,,,,45122211-HeathPru1,45122211-HeathPru2
11389,70240,1,,,,,,45122213-HeathPru1,45122213-HeathPru2
11389,70240,1,,,,,,45122214-HeathPru1,45122214-HeathPru2
11389,70240,1,,,,,,45122215-HeathPru1,45122215-HeathPru2
11389,70240,1,,,,,,45122217-HeathPru1,45122217-HeathPru2
11389,70240,1,,,,,,45122218-HeathPru1,45122218-HeathPru2
11389,70240,1,,,,,,45122227-HeathPru1,45122227-HeathPru2
21458,place-north,1,,,,,1,,
32001,70102,1,,,,,,44080148-20:45-BraintreeQuincyCenterExtended1,44080148-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080182-20:45-BraintreeQuincyCenterExtended1,44080182-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080185-20:45-BraintreeQuincyCenterExtended1,44080185-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080194-20:45-BraintreeQuincyCenterExtended1,44080194-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080211-20:45-BraintreeQuincyCenterExtended1,44080211-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080221-20:45-BraintreeQuincyCenterExtended1,44080221-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080239-20:45-BraintreeQuincyCenterExtended1,44080239-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080251-20:45-BraintreeQuincyCenterExtended1,44080251-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080252-20:45-BraintreeQuincyCenterExtended1,44080252-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080259-20:45-BraintreeQuincyCenterExtended1,44080259-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080277-20:45-BraintreeQuincyCenterExtended1,44080277-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080281-20:45-BraintreeQuincyCenterExtended1,44080281-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080296-20:45-BraintreeQuincyCenterExtended1,44080296-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080302-20:45-BraintreeQuincyCenterExtended1,44080302-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080316-20:45-BraintreeQuincyCenterExtended1,44080316-20:45-BraintreeQuincyCenterExtended2
32001,70102,1,,,,,,44080350-20:45-BraintreeQuincyCenterExtended1,44080350-20:45-BraintreeQuincyCenterExtended2
70047,9070047,1,,,,,,44604781-AirportBowdoin00,44604781-AirportBowdoin01
70047,9070047,1,,,,,,44604783-AirportBowdoin00,44604783-AirportBowdoin01
70047,9070047,1,,,,,,44604785-AirportBowdoin00,44604785-AirportBowdoin01
70047,9070047,1,,,,,,44604787-AirportBowdoin00,44604787-AirportBowdoin01
70047,9070047,1,,,,,,44604789-AirportBowdoin00,44604789-AirportBowdoin01
70047,9070047,1,,,,,,44604791-AirportBowdoin00,44604791-AirportBowdoin01
70047,9070047,1,,,,,,44604795-AirportBowdoin00,44604795-AirportBowdoin01
70047,9070047,1,,,,,,44604796-AirportBowdoin00,44604796-AirportBowdoin01
70047,9070047,1,,,,,,44604798-AirportBowdoin00,44604798-AirportBowdoin01
70047,9070047,1,,,,,,44604800-AirportBowdoin00,44604800-AirportBowdoin01
70047,9070047,1,,,,,,44604802-AirportBowdoin00,44604802-AirportBowdoin01
70047,9070047,1,,,,,,44604804-AirportBowdoin00,44604804-AirportBowdoin01
70047,9070047,1,,,,,,44604806-AirportBowdoin00,44604806-AirportBowdoin01
70047,9070047,1,,,,,,44604808-AirportBowdoin00,44604808-AirportBowdoin01
70047,9070047,1,,,,,,44604810-AirportBowdoin00,44604810-AirportBowdoin01
70047,9070047,1,,,,,,44604812-AirportBowdoin00,44604812-AirportBowdoin01
70047,9070047,1,,,,,,44604814-AirportBowdoin00,44604814-AirportBowdoin01
70047,9070047,1,,,,,,44604816-AirportBowdoin00,44604816-AirportBowdoin01
70047,9070047,1,,,,,,44604818-AirportBowdoin00,44604818-AirportBowdoin01
70047,9070047,1,,,,,,44604820-AirportBowdoin00,44604820-AirportBowdoin01
70047,9070047,1,,,,,,44604822-AirportBowdoin00,44604822-AirportBowdoin01
70047,9070047,1,,,,,,44604824-AirportBowdoin00,44604824-AirportBowdoin01
70047,9070047,1,,,,,,44604826-AirportBowdoin00,44604826-AirportBowdoin01
70047,9070047,1,,,,,,44604828-AirportBowdoin00,44604828-AirportBowdoin01
70047,9070047,1,,,,,,44604830-AirportBowdoin00,44604830-AirportBowdoin01
70047,9070047,1,,,,,,44604832-AirportBowdoin00,44604832-AirportBowdoin01
70047,9070047,1,,,,,,44604834-AirportBowdoin00,44604834-AirportBowdoin01
70047,9070047,1,,,,,,44604836-AirportBowdoin00,44604836-AirportBowdoin01
70047,9070047,1,,,,,,44604838-AirportBowdoin00,44604838-AirportBowdoin01
70047,9070047,1,,,,,,44604840-AirportBowdoin00,44604840-AirportBowdoin01
70047,9070047,1,,,,,,44604842-AirportBowdoin00,44604842-AirportBowdoin01
70047,9070047,1,,,,,,44604844-AirportBowdoin00,44604844-AirportBowdoin01
70047,9070047,1,,,,,,44604846-AirportBowdoin00,44604846-AirportBowdoin01
70047,9070047,1,,,,,,44604848-AirportBowdoin00,44604848-AirportBowdoin01
70047,9070047,1,,,,,,44604850-AirportBowdoin00,44604850-AirportBowdoin01
70047,9070047,1,,,,,,44604852-AirportBowdoin00,44604852-AirportBowdoin01
70047,9070047,1,,,,,,44604854-AirportBowdoin00,44604854-AirportBowdoin01
70047,9070047,1,,,,,,44604856-AirportBowdoin00,44604856-AirportBowdoin01
70047,9070047,1,,,,,,44604858-AirportBowdoin00,44604858-AirportBowdoin01
70047,9070047,1,,,,,,44604860-AirportBowdoin00,44604860-AirportBowdoin01
70047,9070047,1,,,,,,44604862-AirportBowdoin00,44604862-AirportBowdoin01
70047,9070047,1,,,,,,44604864-AirportBowdoin00,44604864-AirportBowdoin01
70047,9070047,1,,,,,,44604866-AirportBowdoin00,44604866-AirportBowdoin01
70047,9070047,1,,,,,,44604868-AirportBowdoin00,44604868-AirportBowdoin01
70047,9070047,1,,,,,,44604870-AirportBowdoin00,44604870-AirportBowdoin01
70047,9070047,1,,,,,,44604872-AirportBowdoin00,44604872-AirportBowdoin01
70047,9070047,1,,,,,,44604874-AirportBowdoin00,44604874-AirportBowdoin01
70047,9070047,1,,,,,,44604876-AirportBowdoin00,44604876-AirportBowdoin01
70047,9070047,1,,,,,,44604878-AirportBowdoin00,44604878-AirportBowdoin01
70047,9070047,1,,,,,,44604880-AirportBowdoin00,44604880-AirportBowdoin01
70047,9070047,1,,,,,,44604882-AirportBowdoin00,44604882-AirportBowdoin01
70047,9070047,1,,,,,,44604884-AirportBowdoin00,44604884-AirportBowdoin01
70047,9070047,1,,,,,,44604886-AirportBowdoin00,44604886-AirportBowdoin01
70047,9070047,1,,,,,,44604888-AirportBowdoin00,44604888-AirportBowdoin01
70047,9070047,1,,,,,,44604890-AirportBowdoin00,44604890-AirportBowdoin01
70047,9070047,1,,,,,,44604892-AirportBowdoin00,44604892-AirportBowdoin01
70047,9070047,1,,,,,,44604894-AirportBowdoin00,44604894-AirportBowdoin01
70047,9070047,1,,,,,,44604896-AirportBowdoin00,44604896-AirportBowdoin01
70047,9070047,1,,,,,,44604898-AirportBowdoin00,44604898-AirportBowdoin01
70047,9070047,1,,,,,,44604900-AirportBowdoin00,44604900-AirportBowdoin01
70047,9070047,1,,,,,,44604902-AirportBowdoin00,44604902-AirportBowdoin01
70047,9070047,1,,,,,,44604904-AirportBowdoin00,44604904-AirportBowdoin01
70047,9070047,1,,,,,,44604906-AirportBowdoin00,44604906-AirportBowdoin01
70047,9070047,1,,,,,,44604908-AirportBowdoin00,44604908-AirportBowdoin01
70047,9070047,1,,,,,,44604910-AirportBowdoin00,44604910-AirportBowdoin01
70047,9070047,1,,,,,,44604912-AirportBowdoin00,44604912-AirportBowdoin01
70047,9070047,1,,,,,,44604914-AirportBowdoin00,44604914-AirportBowdoin01
70047,9070047,1,,,,,,44604916-AirportBowdoin00,44604916-AirportBowdoin01
70047,9070047,1,,,,,,44604918-AirportBowdoin00,44604918-AirportBowdoin01
70047,9070047,1,,,,,,44604920-AirportBowdoin00,44604920-AirportBowdoin01
70047,9070047,1,,,,,,44604922-AirportBowdoin00,44604922-AirportBowdoin01
70047,9070047,1,,,,,,44604924-AirportBowdoin00,44604924-AirportBowdoin01
70047,9070047,1,,,,,,44604926-AirportBowdoin00,44604926-AirportBowdoin01
70047,9070047,1,,,,,,44604928-AirportBowdoin00,44604928-AirportBowdoin01
70047,9070047,1,,,,,,44604930-AirportBowdoin00,44604930-AirportBowdoin01
70047,9070047,1,,,,,,44604932-AirportBowdoin00,44604932-AirportBowdoin01
70047,9070047,1,,,,,,44604934-AirportBowdoin00,44604934-AirportBowdoin01
70047,9070047,1,,,,,,44604936-AirportBowdoin00,44604936-AirportBowdoin01
70047,9070047,1,,,,,,44604938-AirportBowdoin00,44604938-AirportBowdoin01
70047,9070047,1,,,,,,44604940-AirportBowdoin00,44604940-AirportBowdoin01
70047,9070047,1,,,,,,44604942-AirportBowdoin00,44604942-AirportBowdoin01
70047,9070047,1,,,,,,44604944-AirportBowdoin00,44604944-AirportBowdoin01
70047,9070047,1,,,,,,44604946-AirportBowdoin00,44604946-AirportBowdoin01
70047,9070047,1,,,,,,44604948-AirportBowdoin00,44604948-AirportBowdoin01
70047,9070047,1,,,,,,44604950-AirportBowdoin00,44604950-AirportBowdoin01
70047,9070047,1,,,,,,44604952-AirportBowdoin00,44604952-AirportBowdoin01
70047,9070047,1,,,,,,44604954-AirportBowdoin00,44604954-AirportBowdoin01
70047,9070047,1,,,,,,44604956-AirportBowdoin00,44604956-AirportBowdoin01
70047,9070047,1,,,,,,44604958-AirportBowdoin00,44604958-AirportBowdoin01
70047,9070047,1,,,,,,44604960-AirportBowdoin00,44604960-AirportBowdoin01
70047,9070047,1,,,,,,44604962-AirportBowdoin00,44604962-AirportBowdoin01
70047,9070047,1,,,,,,44604964-AirportBowdoin00,44604964-AirportBowdoin01
70047,9070047,1,,,,,,44604966-AirportBowdoin00,44604966-AirportBowdoin01
70047,9070047,1,,,,,,44604968-AirportBowdoin00,44604968-AirportBowdoin01
70047,9070047,1,,,,,,44604970-AirportBowdoin00,44604970-AirportBowdoin01
70047,9070047,1,,,,,,44604972-AirportBowdoin00,44604972-AirportBowdoin01
70047,9070047,1,,,,,,44604974-AirportBowdoin00,44604974-AirportBowdoin01
70047,9070047,1,,,,,,44604976-AirportBowdoin00,44604976-AirportBowdoin01
70047,9070047,1,,,,,,44604978-AirportBowdoin00,44604978-AirportBowdoin01
70047,9070047,1,,,,,,44604980-AirportBowdoin00,44604980-AirportBowdoin01
70047,9070047,1,,,,,,44604982-AirportBowdoin00,44604982-AirportBowdoin01
70047,9070047,1,,,,,,44604984-AirportBowdoin00,44604984-AirportBowdoin01
70047,9070047,1,,,,,,44604986-AirportBowdoin00,44604986-AirportBowdoin01
70047,9070047,1,,,,,,44604988-AirportBowdoin00,44604988-AirportBowdoin01
70047,9070047,1,,,,,,44604990-AirportBowdoin00,44604990-AirportBowdoin01
70047,9070047,1,,,,,,44604992-AirportBowdoin00,44604992-AirportBowdoin01
70047,9070047,1,,,,,,44604994-AirportBowdoin00,44604994-AirportBowdoin01
70047,9070047,1,,,,,,44604996-AirportBowdoin00,44604996-AirportBowdoin01
70047,9070047,1,,,,,,44604998-AirportBowdoin00,44604998-AirportBowdoin01
70047,9070047,1,,,,,,44605000-AirportBowdoin00,44605000-AirportBowdoin01
70047,9070047,1,,,,,,44605002-AirportBowdoin00,44605002-AirportBowdoin01
70047,9070047,1,,,,,,44605004-AirportBowdoin00,44605004-AirportBowdoin01
70047,9070047,1,,,,,,44605006-AirportBowdoin00,44605006-AirportBowdoin01
70047,9070047,1,,,,,,44605008-AirportBowdoin00,44605008-AirportBowdoin01
70047,9070047,1,,,,,,44605010-AirportBowdoin00,44605010-AirportBowdoin01
70047,9070047,1,,,,,,44605012-AirportBowdoin00,44605012-AirportBowdoin01
70047,9070047,1,,,,,,44605014-AirportBowdoin00,44605014-AirportBowdoin01
70047,9070047,1,,,,,,44605016-AirportBowdoin00,44605016-AirportBowdoin01
70047,9070047,1,,,,,,44605018-AirportBowdoin00,44605018-AirportBowdoin01
70047,9070047,1,,,,,,44605020-AirportBowdoin00,44605020-AirportBowdoin01
70047,9070047,1,,,,,,44605022-AirportBowdoin00,44605022-AirportBowdoin01
70047,9070047,1,,,,,,44605024-AirportBowdoin00,44605024-AirportBowdoin01
70047,9070047,1,,,,,,44605026-AirportBowdoin00,44605026-AirportBowdoin01
70047,9070047,1,,,,,,44605028-AirportBowdoin00,44605028-AirportBowdoin01
70047,9070047,1,,,,,,44605030-AirportBowdoin00,44605030-AirportBowdoin01
70047,9070047,1,,,,,,44604780-AirportBowdoin00,44604780-AirportBowdoin01
70047,9070047,1,,,,,,44604540-AirportBowdoin00,44604540-AirportBowdoin01
70047,9070047,1,,,,,,44604541-AirportBowdoin00,44604541-AirportBowdoin01
70047,9070047,1,,,,,,44604542-AirportBowdoin00,44604542-AirportBowdoin01
70047,9070047,1,,,,,,44604543-AirportBowdoin00,44604543-AirportBowdoin01
70047,9070047,1,,,,,,44604544-AirportBowdoin00,44604544-AirportBowdoin01
70047,9070047,1,,,,,,44604545-AirportBowdoin00,44604545-AirportBowdoin01
70047,9070047,1,,,,,,44604546-AirportBowdoin00,44604546-AirportBowdoin01
70047,9070047,1,,,,,,44604547-AirportBowdoin00,44604547-AirportBowdoin01
70047,9070047,1,,,,,,44604548-AirportBowdoin00,44604548-AirportBowdoin01
70047,9070047,1,,,,,,44604549-AirportBowdoin00,44604549-AirportBowdoin01
70047,9070047,1,,,,,,44604550-AirportBowdoin00,44604550-AirportBowdoin01
70047,9070047,1,,,,,,44604551-AirportBowdoin00,44604551-AirportBowdoin01
70047,9070047,1,,,,,,44604552-AirportBowdoin00,44604552-AirportBowdoin01
70047,9070047,1,,,,,,44604553-AirportBowdoin00,44604553-AirportBowdoin01
70047,9070047,1,,,,,,44604554-AirportBowdoin00,44604554-AirportBowdoin01
70047,9070047,1,,,,,,44604555-AirportBowdoin00,44604555-AirportBowdoin01
70047,9070047,1,,,,,,44604556-AirportBowdoin00,44604556-AirportBowdoin01
70047,9070047,1,,,,,,44604557-AirportBowdoin00,44604557-AirportBowdoin01
70047,9070047,1,,,,,,44604558-AirportBowdoin00,44604558-AirportBowdoin01
70047,9070047,1,,,,,,44604559-AirportBowdoin00,44604559-AirportBowdoin01
70047,9070047,1,,,,,,44604560-AirportBowdoin00,44604560-AirportBowdoin01
70047,9070047,1,,,,,,44604612-AirportBowdoin00,44604612-AirportBowdoin01
70047,9070047,1,,,,,,44604613-AirportBowdoin00,44604613-AirportBowdoin01
70047,9070047,1,,,,,,44604614-AirportBowdoin00,44604614-AirportBowdoin01
70047,9070047,1,,,,,,44604615-AirportBowdoin00,44604615-AirportBowdoin01
70047,9070047,1,,,,,,44604616-AirportBowdoin00,44604616-AirportBowdoin01
70047,9070047,1,,,,,,44604617-AirportBowdoin00,44604617-AirportBowdoin01
70047,9070047,1,,,,,,44604618-AirportBowdoin00,44604618-AirportBowdoin01
70047,9070047,1,,,,,,44604619-AirportBowdoin00,44604619-AirportBowdoin01
70047,9070047,1,,,,,,44604620-AirportBowdoin00,44604620-AirportBowdoin01
70047,9070047,1,,,,,,44604621-AirportBowdoin00,44604621-AirportBowdoin01
70047,9070047,1,,,,,,44604622-AirportBowdoin00,44604622-AirportBowdoin01
70047,9070047,1,,,,,,44604623-AirportBowdoin00,44604623-AirportBowdoin01
70047,9070047,1,,,,,,44604624-AirportBowdoin00,44604624-AirportBowdoin01
70047,9070047,1,,,,,,44604625-AirportBowdoin00,44604625-AirportBowdoin01
70047,9070047,1,,,,,,44604626-AirportBowdoin00,44604626-AirportBowdoin01
70047,9070047,1,,,,,,44604627-AirportBowdoin00,44604627-AirportBowdoin01
70047,9070047,1,,,,,,44604628-AirportBowdoin00,44604628-AirportBowdoin01
70047,9070047,1,,,,,,44604629-AirportBowdoin00,44604629-AirportBowdoin01
70047,9070047,1,,,,,,44604630-AirportBowdoin00,44604630-AirportBowdoin01
70047,9070047,1,,,,,,44604631-AirportBowdoin00,44604631-AirportBowdoin01
70047,9070047,1,,,,,,44604632-AirportBowdoin00,44604632-AirportBowdoin01
70047,9070047,1,,,,,,44604633-AirportBowdoin00,44604633-AirportBowdoin01
70047,9070047,1,,,,,,44604634-AirportBowdoin00,44604634-AirportBowdoin01
70047,9070047,1,,,,,,44604635-AirportBowdoin00,44604635-AirportBowdoin01
70047,9070047,1,,,,,,44604636-AirportBowdoin00,44604636-AirportBowdoin01
70047,9070047,1,,,,,,44604637-AirportBowdoin00,44604637-AirportBowdoin01
70047,9070047,1,,,,,,44604638-AirportBowdoin00,44604638-AirportBowdoin01
70047,9070047,1,,,,,,44604639-AirportBowdoin00,44604639-AirportBowdoin01
70047,9070047,1,,,,,,44604640-AirportBowdoin00,44604640-AirportBowdoin01
70047,9070047,1,,,,,,44604641-AirportBowdoin00,44604641-AirportBowdoin01
70047,9070047,1,,,,,,44604642-AirportBowdoin00,44604642-AirportBowdoin01
70047,9070047,1,,,,,,44604643-AirportBowdoin00,44604643-AirportBowdoin01
70047,9070047,1,,,,,,44604644-AirportBowdoin00,44604644-AirportBowdoin01
70047,9070047,1,,,,,,44604645-AirportBowdoin00,44604645-AirportBowdoin01
70047,9070047,1,,,,,,44604646-AirportBowdoin00,44604646-AirportBowdoin01
70047,9070047,1,,,,,,44604647-AirportBowdoin00,44604647-AirportBowdoin01
70047,9070047,1,,,,,,44604648-AirportBowdoin00,44604648-AirportBowdoin01
70047,9070047,1,,,,,,44604649-AirportBowdoin00,44604649-AirportBowdoin01
70047,9070047,1,,,,,,44604650-AirportBowdoin00,44604650-AirportBowdoin01
70047,9070047,1,,,,,,44604651-AirportBowdoin00,44604651-AirportBowdoin01
70047,9070047,1,,,,,,44604652-AirportBowdoin00,44604652-AirportBowdoin01
70047,9070047,1,,,,,,44604653-AirportBowdoin00,44604653-AirportBowdoin01
70047,9070047,1,,,,,,44604654-AirportBowdoin00,44604654-AirportBowdoin01
70047,9070047,1,,,,,,44604655-AirportBowdoin00,44604655-AirportBowdoin01
70047,9070047,1,,,,,,44604656-AirportBowdoin00,44604656-AirportBowdoin01
70047,9070047,1,,,,,,44604657-AirportBowdoin00,44604657-AirportBowdoin01
70047,9070047,1,,,,,,44604658-AirportBowdoin00,44604658-AirportBowdoin01
70047,9070047,1,,,,,,44604659-AirportBowdoin00,44604659-AirportBowdoin01
70047,9070047,1,,,,,,44604660-AirportBowdoin00,44604660-AirportBowdoin01
70047,9070047,1,,,,,,44604661-AirportBowdoin00,44604661-AirportBowdoin01
70047,9070047,1,,,,,,44604662-AirportBowdoin00,44604662-AirportBowdoin01
70047,9070047,1,,,,,,44604663-AirportBowdoin00,44604663-AirportBowdoin01
70047,9070047,1,,,,,,44604664-AirportBowdoin00,44604664-AirportBowdoin01
70047,9070047,1,,,,,,44604665-AirportBowdoin00,44604665-AirportBowdoin01
70047,9070047,1,,,,,,44604666-AirportBowdoin00,44604666-AirportBowdoin01
70047,9070047,1,,,,,,44604667-AirportBowdoin00,44604667-AirportBowdoin01
70047,9070047,1,,,,,,44604668-AirportBowdoin00,44604668-AirportBowdoin01
70047,9070047,1,,,,,,44604669-AirportBowdoin00,44604669-AirportBowdoin01
70047,9070047,1,,,,,,44604670-AirportBowdoin00,44604670-AirportBowdoin01
70047,9070047,1,,,,,,44604671-AirportBowdoin00,44604671-AirportBowdoin01
70047,9070047,1,,,,,,44604672-AirportBowdoin00,44604672-AirportBowdoin01
70047,9070047,1,,,,,,44604673-AirportBowdoin00,44604673-AirportBowdoin01
70047,9070047,1,,,,,,44604674-AirportBowdoin00,44604674-AirportBowdoin01
70047,9070047,1,,,,,,44604675-AirportBowdoin00,44604675-AirportBowdoin01
70047,9070047,1,,,,,,44604676-AirportBowdoin00,44604676-AirportBowdoin01
70047,9070047,1,,,,,,44604677-AirportBowdoin00,44604677-AirportBowdoin01
70047,9070047,1,,,,,,44604678-AirportBowdoin00,44604678-AirportBowdoin01
70047,9070047,1,,,,,,44604747-AirportBowdoin00,44604747-AirportBowdoin01
70047,9070047,1,,,,,,44604748-AirportBowdoin00,44604748-AirportBowdoin01
