stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
place-WML-0252,place-WML-0252,Ashland,,,,42.26149,-71.482161,CR-zone-6,,,,1,,1,Ashland,,,
Ashland,Ashland,Ashland,,,,42.26149,-71.482161,CR-zone-6,,,,0,place-WML-0252,1,Ashland,,,2
place-CM-0547,place-CM-0547,Buzzards Bay,,,,41.744805,-70.616226,CF-zone-buzzards,,,,1,,1,Bourne,,,
place-WR-0329,place-WR-0329,Haverhill,,,,42.773474,-71.086237,CR-zone-7,,,,1,,1,Haverhill,,,
Haverhill,Haverhill,Haverhill,,,,42.773474,-71.086237,CR-zone-7,,,,0,place-WR-0329,1,Haverhill,,,2
place-smary,place-smary,Saint Marys Street,,,,42.345974,-71.107353,,,,,1,,1,Brookline,,,
70211,70211,Saint Marys Street,,,,42.345884,-71.107697,,,,level_median,0,place-smary,1,Brookline,,,0
70212,70212,Saint Marys Street,,,,42.346007,-71.107166,,,,level_median,0,place-smary,1,Brookline,,,0
place-waban,place-waban,Waban,,,,42.325943,-71.230728,,,,,1,,2,Newton,,,
70164,70164,Waban,,,,42.325899,-71.230805,,,,level_ground,0,place-waban,2,Newton,,,0
70165,70165,Waban,,,,42.325943,-71.23073,,,,level_ground,0,place-waban,2,Newton,,,0
place-WR-0075,place-WR-0075,Melrose Highlands,,,,42.469464,-71.068297,CR-zone-1,,,,1,,1,Melrose,,,
Melrose Highlands,Melrose Highlands,Melrose Highlands,,,,42.469464,-71.068297,CR-zone-1,,,,0,place-WR-0075,1,Melrose,,,2
place-denrd,place-denrd,Dean Road,,,,42.337807,-71.141853,,,,,1,,2,Brookline,,,
70233,70233,Dean Road,,,,42.337807,-71.141753,,,,level_median,0,place-denrd,2,Brookline,,,0
70234,70234,Dean Road,,,,42.337628,-71.142309,,,,level_median,0,place-denrd,2,Brookline,,,0
place-orhte,place-orhte,Orient Heights,,,,42.386867,-71.004736,,,,,1,,1,Boston,,,
70051,70051,Orient Heights,,,,42.386867,-71.004736,,,,level_0_platform,0,place-orhte,1,Boston,,,1
70052,70052,Orient Heights,,,,42.386867,-71.004736,,,,level_0_platform,0,place-orhte,1,Boston,,,1
place-FB-0125,place-FB-0125,Islington,,,,42.22105,-71.183961,CR-zone-3,,,,1,,2,Westwood,,,
Islington,Islington,Islington,,,,42.22105,-71.183961,CR-zone-3,,,,0,place-FB-0125,2,Westwood,,,2
place-MM-0277,place-MM-0277,Bridgewater,,,,41.984916,-70.96537,CR-zone-6,,,,1,,1,Bridgewater,,,
Bridgewater,Bridgewater,Bridgewater,,,,41.984916,-70.96537,CR-zone-6,,,,0,place-MM-0277,1,Bridgewater,,,2
place-NEC-1851,place-NEC-1851,Providence,,,,41.829293,-71.413301,CR-zone-8,,,,1,,1,Providence,,,
Providence,Providence,Providence,,,,41.829293,-71.413301,CR-zone-8,,,,0,place-NEC-1851,1,Providence,,,2
place-bland,place-bland,Blandford Street,,,,42.349293,-71.100258,,,,,1,,2,Boston,,,
70148,70148,Blandford Street,,,,42.349165,-71.099821,,,,level_median,0,place-bland,2,Boston,,,0
70149,70149,Blandford Street,,,,42.349276,-71.100213,,,,level_median,0,place-bland,2,Boston,,,0
place-NEC-2203,place-NEC-2203,Hyde Park,,,,42.25503,-71.125526,CR-zone-1,,,,1,,1,Boston,,,
Hyde Park,Hyde Park,Hyde Park,,,,42.25503,-71.125526,CR-zone-1,,,,0,place-NEC-2203,1,Boston,,,2
place-mlmnl,place-mlmnl,Malden Center,,,,42.426632,-71.07411,CR-zone-1A,,,,1,,1,Malden,,,
70034,70034,Malden Center,,,,42.426632,-71.07411,,,,level_1_orange_platform,0,place-mlmnl,1,Malden,,,1
70035,70035,Malden Center,,,,42.426632,-71.07411,,,,level_1_orange_platform,0,place-mlmnl,1,Malden,,,1
Malden Center,Malden Center,Malden Center,,,,42.426632,-71.074112,CR-zone-1A,,,level_1_cr_platform,0,place-mlmnl,1,Malden,,,2
place-butlr,place-butlr,Butler,,,,42.272343,-71.062584,,,,,1,,1,Boston,,,
place-mvbcl,place-mvbcl,Maverick,,,,42.369119,-71.03953,,,,,1,,1,Boston,,,
70045,70045,Maverick,,,,42.369119,-71.03953,,,,level_-1_platform,0,place-mvbcl,1,Boston,,,1
70046,70046,Maverick,,,,42.369119,-71.03953,,,,level_-1_platform,0,place-mvbcl,1,Boston,,,1
place-WR-0067,place-WR-0067,Melrose Cedar Park,,,,42.458768,-71.069789,CR-zone-1,,,,1,,2,Melrose,,,
Melrose Cedar Park,Melrose Cedar Park,Melrose Cedar Park,,,,42.458768,-71.069789,CR-zone-1,,,,0,place-WR-0067,2,Melrose,,,2
place-DB-2230,place-DB-2230,Morton Street,,,,42.280994,-71.085475,CR-zone-1A,,,,1,,1,Boston,,,
Morton Street,Morton Street,Morton Street,,,,42.280994,-71.085475,CR-zone-1A,,,,0,place-DB-2230,1,Boston,,,2
place-NB-0127,place-NB-0127,Needham Center,,,,42.280775,-71.237686,CR-zone-2,,,,1,,1,Needham,,,
Needham Center,Needham Center,Needham Center,,,,42.280775,-71.237686,CR-zone-2,,,,0,place-NB-0127,1,Needham,,,2
place-WR-0062,place-WR-0062,Wyoming Hill,,,,42.451731,-71.069379,CR-zone-1,,,,1,,2,Melrose,,,
Wyoming Hill,Wyoming Hill,Wyoming Hill,,,,42.451731,-71.069379,CR-zone-1,,,,0,place-WR-0062,2,Melrose,,,2
place-FB-0118,place-FB-0118,Dedham Corp Center,,,,42.227079,-71.174254,CR-zone-2,,,,1,,1,Dedham,,,
Dedham Corp Center,Dedham Corp Center,Dedham Corp Center,,,,42.227079,-71.174254,CR-zone-2,,,,0,place-FB-0118,1,Dedham,,,2
place-WML-0081,place-WML-0081,Newtonville,,,,42.351702,-71.205408,CR-zone-1,,,,1,,2,Newton,,,
Newtonville,Newtonville,Newtonville,,,,42.351702,-71.205408,CR-zone-1,,,,0,place-WML-0081,2,Newton,,,2
place-bucen,place-bucen,Boston University Central,,,,42.350082,-71.106865,,,,,1,,1,Boston,,,
70144,70144,Boston University Central,,,,42.350013,-71.106902,,,,level_median,0,place-bucen,1,Boston,,,0
70145,70145,Boston University Central,,,,42.350148,-71.107455,,,,level_median,0,place-bucen,1,Boston,,,0
place-woodl,place-woodl,Woodland,,,,42.333374,-71.244301,,,,,1,,1,Newton,,,
70162,70162,Woodland,,,,42.333339,-71.244333,,,,level_ground,0,place-woodl,1,Newton,,,0
70163,70163,Woodland,,,,42.333372,-71.244303,,,,level_ground,0,place-woodl,1,Newton,,,0
place-FR-0301,place-FR-0301,Littleton/Rte 495,,,,42.519236,-71.502643,CR-zone-7,,,,1,,1,Littleton,,,
Littleton / Rte 495,Littleton / Rte 495,Littleton/Rte 495,,,,42.519236,-71.502643,CR-zone-7,,,,0,place-FR-0301,1,Littleton,,,2
place-WML-0147,place-WML-0147,Wellesley Square,,,,42.297526,-71.294173,CR-zone-3,,,,1,,2,Wellesley,,,
Wellesley Square,Wellesley Square,Wellesley Square,,,,42.297526,-71.294173,CR-zone-3,,,,0,place-WML-0147,2,Wellesley,,,2
place-DB-2205,place-DB-2205,Fairmount,,,,42.253638,-71.11927,CR-zone-1A,,,,1,,1,Boston,,,
Fairmount,Fairmount,Fairmount,,,,42.253638,-71.11927,CR-zone-1A,,,,0,place-DB-2205,1,Boston,,,2
place-bomnl,place-bomnl,Bowdoin,,,,42.361365,-71.062037,,,,,1,,2,Boston,,,
70038,70038,Bowdoin,,,,42.361365,-71.062037,,,,level_-1_platform,0,place-bomnl,2,Boston,,,1
70838,70838,Bowdoin,,,,42.361365,-71.062037,,,,level_-1_platform,0,place-bomnl,2,Boston,,,1
place-MM-0150,place-MM-0150,Holbrook/Randolph,,,,42.156343,-71.027371,CR-zone-3,,,,1,,1,Randolph,,,
Holbrook/ Randolph,Holbrook/ Randolph,Holbrook/Randolph,,,,42.156343,-71.027371,CR-zone-3,,,,0,place-MM-0150,1,Randolph,,,2
place-WR-0205,place-WR-0205,Ballardvale,,,,42.627356,-71.159962,CR-zone-4,,,,1,,1,Andover,,,
Ballardvale,Ballardvale,Ballardvale,,,,42.627356,-71.159962,CR-zone-4,,,,0,place-WR-0205,1,Andover,,,2
place-ER-0227,place-ER-0227,Hamilton/Wenham,,,,42.609212,-70.874801,CR-zone-5,,,,1,,1,Hamilton,,,
place-ER-0227-0,place-ER-0227-0,platform 0,,,,42.609212,-70.874801,CR-zone-5,,,,0,place-ER-0227,1,Hamilton,,,2
place-ER-0227-1,place-ER-0227-1,platform 1,,,,42.609212,-70.874801,CR-zone-5,,,,0,place-ER-0227,1,Hamilton,,,2
place-portr,place-portr,Porter,,,,42.3884,-71.119149,CR-zone-1A,,,,1,,1,Cambridge,,,
70065,70065,Porter,,,,42.3884,-71.119149,,,,level_-3_southbound_platform,0,place-portr,1,Cambridge,,,1
70066,70066,Porter,,,,42.3884,-71.119149,,,,level_-4_alewife_platform,0,place-portr,1,Cambridge,,,1
Porter Square,Porter Square,Porter,,,,42.388401,-71.119148,CR-zone-1A,,,level_-1_cr_platform,0,place-portr,1,Cambridge,,,2
place-sbmnl,place-sbmnl,Stony Brook,,,,42.317062,-71.104248,,,,,1,,1,Boston,,,
70004,70004,Stony Brook,,,,42.317062,-71.104248,,,,level_-1_platform,0,place-sbmnl,1,Boston,,,1
70005,70005,Stony Brook,,,,42.317062,-71.104248,,,,level_-1_platform,0,place-sbmnl,1,Boston,,,1
place-PB-0212,place-PB-0212,Whitman,,,,42.082749,-70.923411,CR-zone-5,,,,1,,1,Whitman,,,
Whitman,Whitman,Whitman,,,,42.082749,-70.923411,CR-zone-5,,,,0,place-PB-0212,1,Whitman,,,2
place-PB-0194,place-PB-0194,Abington,,,,42.107156,-70.934405,CR-zone-4,,,,1,,1,Abington,,,
Abington,Abington,Abington,,,,42.107156,-70.934405,CR-zone-4,,,,0,place-PB-0194,1,Abington,,,2
place-WML-0102,place-WML-0102,Auburndale,,,,42.345725,-71.250826,CR-zone-2,,,,1,,2,Newton,,,
Auburndale,Auburndale,Auburndale,,,,42.345725,-71.250826,CR-zone-2,,,,0,place-WML-0102,2,Newton,,,2
place-FR-0167,place-FR-0167,Lincoln,,,,42.41342,-71.325404,CR-zone-4,,,,1,,2,Lincoln,,,
Lincoln,Lincoln,Lincoln,,,,42.41342,-71.325404,CR-zone-4,,,,0,place-FR-0167,2,Lincoln,,,2
place-bmmnl,place-bmmnl,Beachmont,,,,42.397542,-70.992319,,,,,1,,1,Revere,,,
70055,70055,Beachmont,,,,42.397542,-70.992319,,,,level_1_platform,0,place-bmmnl,1,Revere,,,1
70056,70056,Beachmont,,,,42.397542,-70.992319,,,,level_1_platform,0,place-bmmnl,1,Revere,,,1
place-ER-0168,place-ER-0168,Salem,,,,42.524792,-70.895876,CR-zone-3,,,,1,,1,Salem,,,
place-ER-0168-0,place-ER-0168-0,platform 0,,,,42.524792,-70.895876,CR-zone-3,,,,0,place-ER-0168,1,Salem,,,2
place-ER-0168-1,place-ER-0168-1,platform 1,,,,42.524792,-70.895876,CR-zone-3,,,,0,place-ER-0168,1,Salem,,,2
place-chhil,place-chhil,Chestnut Hill,,,,42.326653,-71.165314,,,,,1,,2,Newton,,,
70172,70172,Chestnut Hill,,,,42.326633,-71.165299,,,,level_ground,0,place-chhil,2,Newton,,,0
70173,70173,Chestnut Hill,,,,42.326654,-71.165316,,,,level_ground,0,place-chhil,2,Newton,,,0
place-PB-0356,place-PB-0356,Plymouth,,,,41.981278,-70.690421,CR-zone-8,,,,1,,1,Plymouth,,,
Plymouth,Plymouth,Plymouth,,,,41.981278,-70.690421,CR-zone-8,,,,0,place-PB-0356,1,Plymouth,,,2
place-nuniv,place-nuniv,Northeastern University,,,,42.340401,-71.088806,,,,,1,,1,Boston,,,
70243,70243,Northeastern University,,,,42.339897,-71.09021,,,,level_median,0,place-nuniv,1,Boston,,,0
70244,70244,Northeastern University,,,,42.340222,-71.0892,,,,level_median,0,place-nuniv,1,Boston,,,0
place-CM-0790,place-CM-0790,Hyannis,,,,41.660225,-70.276583,CF-zone-hyannis,,,,1,,1,Barnstable,,,
place-rsmnl,place-rsmnl,Reservoir,,,,42.335027,-71.148952,,,,,1,,1,Brookline,,,
70174,70174,Reservoir,,,,42.334916,-71.149064,,,,level_-1_platform,0,place-rsmnl,1,Brookline,,,0
70175,70175,Reservoir,,,,42.334954,-71.149079,,,,level_-1_platform,0,place-rsmnl,1,Brookline,,,0
place-cntsq,place-cntsq,Central,,,,42.365486,-71.103802,,,,,1,,1,Cambridge,,,
70069,70069,Central,,,,42.365304,-71.103621,,,,level_-1_platform,0,place-cntsq,1,Cambridge,,,1
70070,70070,Central,,,,42.365379,-71.103554,,,,level_-1_platform,0,place-cntsq,1,Cambridge,,,1
place-shmnl,place-shmnl,Savin Hill,,,,42.31129,-71.053331,,,,,1,,1,Boston,,,
70087,70087,Savin Hill,,,,42.31129,-71.053331,,,,level_0_platform,0,place-shmnl,1,Boston,,,1
70088,70088,Savin Hill,,,,42.31129,-71.053331,,,,level_0_platform,0,place-shmnl,1,Boston,,,1
place-NB-0137,place-NB-0137,Needham Heights,,,,42.293444,-71.236027,CR-zone-2,,,,1,,1,Needham,,,
Needham Heights,Needham Heights,Needham Heights,,,,42.293444,-71.236027,CR-zone-2,,,,0,place-NB-0137,1,Needham,,,2
place-PB-0245,place-PB-0245,Hanson,,,,42.043967,-70.882438,CR-zone-6,,,,1,,1,Hanson,,,
Hanson,Hanson,Hanson,,,,42.043967,-70.882438,CR-zone-6,,,,0,place-PB-0245,1,Hanson,,,2
place-NHRML-0254,place-NHRML-0254,Lowell,,,,42.63535,-71.314543,CR-zone-6,,,,1,,1,Lowell,,,
Lowell,Lowell,Lowell,,,,42.63535,-71.314543,CR-zone-6,,,,0,place-NHRML-0254,1,Lowell,,,2
place-newtn,place-newtn,Newton Highlands,,,,42.321735,-71.206116,,,,,1,,1,Newton,,,
70168,70168,Newton Highlands,,,,42.321687,-71.206063,,,,level_ground,0,place-newtn,1,Newton,,,0
70169,70169,Newton Highlands,,,,42.321734,-71.206118,,,,level_ground,0,place-newtn,1,Newton,,,0
place-tapst,place-tapst,Tappan Street,,,,42.338459,-71.138702,,,,,1,,2,Brookline,,,
70231,70231,Tappan Street,,,,42.338498,-71.138731,,,,level_median,0,place-tapst,2,Brookline,,,0
70232,70232,Tappan Street,,,,42.338567,-71.13819,,,,level_median,0,place-tapst,2,Brookline,,,0
place-sthld,place-sthld,Sutherland Road,,,,42.341614,-71.146202,,,,,1,,2,Boston,,,
70116,70116,Sutherland Road,,,,42.341589,-71.146089,,,,level_median,0,place-sthld,2,Boston,,,0
70117,70117,Sutherland Road,,,,42.341577,-71.146607,,,,level_median,0,place-sthld,2,Boston,,,0
place-kntst,place-kntst,Kent Street,,,,42.344074,-71.114197,,,,,1,,2,Brookline,,,
70215,70215,Kent Street,,,,42.344117,-71.114097,,,,level_median,0,place-kntst,2,Brookline,,,0
70216,70216,Kent Street,,,,42.343927,-71.114569,,,,level_median,0,place-kntst,2,Brookline,,,0
place-north,place-north,North Station,,,,42.365577,-71.06129,CR-zone-1A,,,,1,,1,Boston,,,
place-north-0,place-north-0,platform 0,,,,42.365577,-71.06129,CR-zone-1A,,,,0,place-north,1,Boston,,,2
place-north-1,place-north-1,platform 1,,,,42.365577,-71.06129,CR-zone-1A,,,,0,place-north,1,Boston,,,2
70026,70026,North Station,,,,42.365577,-71.06129,,,,level_-2_low_platform,0,place-north,1,Boston,,,1
70027,70027,North Station,,,,42.365577,-71.06129,,,,level_-2_low_platform,0,place-north,1,Boston,,,1
70205,70205,North Station,,,,42.365577,-71.06129,,,,level_-1_lechmere_platform,0,place-north,1,Boston,,,0
70206,70206,North Station,,,,42.365577,-71.06129,,,,level_-2_low_platform,0,place-north,1,Boston,,,0
place-armnl,place-armnl,Arlington,,,,42.351902,-71.070893,,,,,1,,1,Boston,,,
70156,70156,Arlington,,,,42.351902,-71.070893,,,,level_-2_platform,0,place-armnl,1,Boston,,,0
70157,70157,Arlington,,,,42.351902,-71.070893,,,,level_-2_platform,0,place-armnl,1,Boston,,,0
place-NB-0120,place-NB-0120,Needham Junction,,,,42.273187,-71.235559,CR-zone-2,,,,1,,1,Needham,,,
Needham Junction,Needham Junction,Needham Junction,,,,42.273187,-71.235559,CR-zone-2,,,,0,place-NB-0120,1,Needham,,,2
place-NEC-1919,place-NEC-1919,South Attleboro,,,,41.897943,-71.354621,CR-zone-7,,,,1,,1,Attleboro,,,
South Attleboro,South Attleboro,South Attleboro,,,,41.897943,-71.354621,CR-zone-7,,,,0,place-NEC-1919,1,Attleboro,,,2
place-pktrm,place-pktrm,Park Street,,,,42.356395,-71.062424,,,,,1,,1,Boston,,,
70075,70075,Park Street,,,,42.356395,-71.062424,,,,level_-2_red_platform,0,place-pktrm,1,Boston,,,1
70076,70076,Park Street,,,,42.356395,-71.062424,,,,level_-2_red_platform,0,place-pktrm,1,Boston,,,1
70196,70196,Park Street,,,,42.356395,-71.062424,,,,level_-1_green_platform,0,place-pktrm,1,Boston,,,0
70197,70197,Park Street,,,,42.356395,-71.062424,,,,level_-1_green_platform,0,place-pktrm,1,Boston,,,0
70198,70198,Park Street,,,,42.356395,-71.062424,,,,level_-1_green_platform,0,place-pktrm,1,Boston,,,0
70199,70199,Park Street,,,,42.356395,-71.062424,,,,level_-1_green_platform,0,place-pktrm,1,Boston,,,0
70200,70200,Park Street,,,,42.356395,-71.062424,,,,level_-1_green_platform,0,place-pktrm,1,Boston,,,0
71199,71199,Park Street,,,,42.356395,-71.062424,,,,level_-1_green_platform,0,place-pktrm,1,Boston,,,0
place-longw,place-longw,Longwood,,,,42.341145,-71.110451,,,,,1,,1,Brookline,,,
70182,70182,Longwood,,,,42.341123,-71.110393,,,,level_ground,0,place-longw,1,Brookline,,,0
70183,70183,Longwood,,,,42.341143,-71.110447,,,,level_ground,0,place-longw,1,Brookline,,,0
place-river,place-river,Riverside,,,,42.337059,-71.251742,,,,,1,,1,Newton,,,
70160,70160,Riverside,,,,42.337283,-71.252385,,,,level_1_platform,0,place-river,1,Newton,,,0
70161,70161,Riverside,,,,42.337321,-71.252357,,,,level_1_platform,0,place-river,1,Newton,,,0
place-boxdt,place-boxdt,Box District,,,,42.394049,-71.028365,,,,,1,,1,Chelsea,,,
place-clmnl,place-clmnl,Cleveland Circle,,,,42.336142,-71.149326,,,,,1,,1,Boston,,,
70237,70237,Cleveland Circle,,,,42.336216,-71.149201,,,,level_median,0,place-clmnl,1,Boston,,,0
70238,70238,Cleveland Circle,,,,42.336252,-71.148774,,,,level_median,0,place-clmnl,1,Boston,,,0
place-cool,place-cool,Coolidge Corner,,,,42.342116,-71.121263,,,,,1,,1,Brookline,,,
70219,70219,Coolidge Corner,,,,42.342274,-71.120915,,,,level_median,0,place-cool,1,Brookline,,,0
70220,70220,Coolidge Corner,,,,42.342028,-71.121685,,,,level_median,0,place-cool,1,Brookline,,,0
place-dudly,place-dudly,Dudley Square,,,,42.329544,-71.083982,,,,,1,,1,Boston,,,
place-ER-0115,place-ER-0115,Lynn,,,,42.462953,-70.945421,CR-zone-2,,,,1,,1,Lynn,,,
place-ER-0115-0,place-ER-0115-0,platform 0,,,,42.462953,-70.945421,CR-zone-2,,,,0,place-ER-0115,1,Lynn,,,2
place-ER-0115-1,place-ER-0115-1,platform 1,,,,42.462953,-70.945421,CR-zone-2,,,,0,place-ER-0115,1,Lynn,,,2
place-DB-2258,place-DB-2258,Uphams Corner,,,,42.319125,-71.068627,CR-zone-1A,,,,1,,1,Boston,,,
Uphams Corner,Uphams Corner,Uphams Corner,,,,42.319125,-71.068627,CR-zone-1A,,,,0,place-DB-2258,1,Boston,,,2
place-FR-0219,place-FR-0219,West Concord,,,,42.457043,-71.392892,CR-zone-5,,,,1,,1,Concord,,,
West Concord,West Concord,West Concord,,,,42.457043,-71.392892,CR-zone-5,,,,0,place-FR-0219,1,Concord,,,2
place-tumnl,place-tumnl,Tufts Medical Center,,,,42.349662,-71.063917,,,,,1,,1,Boston,,,
70016,70016,Tufts Medical Center,,,,42.349662,-71.063917,,,,level_-2_platform,0,place-tumnl,1,Boston,,,1
70017,70017,Tufts Medical Center,,,,42.349662,-71.063917,,,,level_-2_platform,0,place-tumnl,1,Boston,,,1
place-spmnl,place-spmnl,Science Park/West End,,,,42.366664,-71.067666,,,,,1,,1,Boston,,,
70207,70207,Science Park/West End,,,,42.366664,-71.067666,,,,level_2_platform,0,place-spmnl,1,Boston,,,0
70208,70208,Science Park/West End,,,,42.366664,-71.067666,,,,level_2_platform,0,place-spmnl,1,Boston,,,0
place-capst,place-capst,Capen Street,,,,42.267712,-71.087753,,,,,1,,1,Milton,,,
place-grigg,place-grigg,Griggs Street,,,,42.348545,-71.134949,,,,,1,,2,Boston,,,
70128,70128,Griggs Street,,,,42.348747,-71.1345,,,,level_median,0,place-grigg,2,Boston,,,0
70129,70129,Griggs Street,,,,42.348919,-71.134305,,,,level_median,0,place-grigg,2,Boston,,,0
place-NB-0076,place-NB-0076,Highland,,,,42.284969,-71.153937,CR-zone-1,,,,1,,1,Boston,,,
Highland,Highland,Highland,,,,42.284969,-71.153937,CR-zone-1,,,,0,place-NB-0076,1,Boston,,,2
place-NEC-2108,place-NEC-2108,Sharon,,,,42.124553,-71.184468,CR-zone-4,,,,1,,1,Sharon,,,
Sharon,Sharon,Sharon,,,,42.124553,-71.184468,CR-zone-4,,,,0,place-NEC-2108,1,Sharon,,,2
place-FR-0494,place-FR-0494,Fitchburg,,,,42.58072,-71.792611,CR-zone-8,,,,1,,1,Fitchburg,,,
Fitchburg,Fitchburg,Fitchburg,,,,42.58072,-71.792611,CR-zone-8,,,,0,place-FR-0494,1,Fitchburg,,,2
place-NB-0072,place-NB-0072,Bellevue,,,,42.286588,-71.145557,CR-zone-1,,,,1,,1,Boston,,,
Bellevue,Bellevue,Bellevue,,,,42.286588,-71.145557,CR-zone-1,,,,0,place-NB-0072,1,Boston,,,2
place-wimnl,place-wimnl,Wood Island,,,,42.37964,-71.022865,,,,,1,,1,Boston,,,
70049,70049,Wood Island,,,,42.37964,-71.022865,,,,level_0_platform,0,place-wimnl,1,Boston,,,1
70050,70050,Wood Island,,,,42.37964,-71.022865,,,,level_0_platform,0,place-wimnl,1,Boston,,,1
place-aport,place-aport,Airport,,,,42.374262,-71.030395,,,,,1,,1,Boston,,,
70047,70047,Airport,,,,42.374262,-71.030395,,,,level_0_platform,0,place-aport,1,Boston,,,1
70048,70048,Airport,,,,42.374262,-71.030395,,,,level_0_platform,0,place-aport,1,Boston,,,1
place-brmnl,place-brmnl,Brigham Circle,,,,42.334229,-71.104609,,,,,1,,1,Boston,,,
70249,70249,Brigham Circle,,,,42.334331,-71.104487,,,,level_median,0,place-brmnl,1,Boston,,,0
70250,70250,Brigham Circle,,,,42.334846,-71.103017,,,,level_median,0,place-brmnl,1,Boston,,,0
place-ER-0362,place-ER-0362,Newburyport,,,,42.797837,-70.87797,CR-zone-8,,,,1,,1,Newburyport,,,
place-ER-0362-0,place-ER-0362-0,platform 0,,,,42.797837,-70.87797,CR-zone-8,,,,0,place-ER-0362,1,Newburyport,,,2
place-ER-0362-1,place-ER-0362-1,platform 1,,,,42.797837,-70.87797,CR-zone-8,,,,0,place-ER-0362,1,Newburyport,,,2
place-DB-2222,place-DB-2222,Blue Hill Avenue,,,,42.271466,-71.095782,CR-zone-1A,,,,1,,1,Boston,,,
Blue Hill Avenue,Blue Hill Avenue,Blue Hill Avenue,,,,42.271466,-71.095782,CR-zone-1A,,,,0,place-DB-2222,1,Boston,,,2
place-grnst,place-grnst,Green Street,,,,42.310525,-71.107414,,,,,1,,1,Boston,,,
70002,70002,Green Street,,,,42.310525,-71.107414,,,,level_-1_platform,0,place-grnst,1,Boston,,,1
70003,70003,Green Street,,,,42.310525,-71.107414,,,,level_-1_platform,0,place-grnst,1,Boston,,,1
place-valrd,place-valrd,Valley Road,,,,42.268322,-71.081566,,,,,1,,2,Milton,,,
place-sull,place-sull,Sullivan Square,,,,42.383975,-71.076994,,,,,1,,1,Boston,,,
70030,70030,Sullivan Square,,,,42.383975,-71.076994,,,,level_-1_platform,0,place-sull,1,Boston,,,1
70031,70031,Sullivan Square,,,,42.383975,-71.076994,,,,level_-1_platform,0,place-sull,1,Boston,,,1
place-crtst,place-crtst,Courthouse,,,,42.35245,-71.04685,,,,,1,,1,Boston,,,
place-conrd,place-conrd,Silver Line Way,,,,42.347154,-71.038385,,,,,1,,1,Boston,,,
place-GRB-0183,place-GRB-0183,Nantasket Junction,,,,42.244959,-70.869205,CR-zone-4,,,,1,,1,Hingham,,,
Nantasket Junction,Nantasket Junction,Nantasket Junction,,,,42.244959,-70.869205,CR-zone-4,,,,0,place-GRB-0183,1,Hingham,,,2
place-NEC-2139,place-NEC-2139,Canton Junction,,,,42.163204,-71.15376,CR-zone-3,,,,1,,1,Canton,,,
Canton Junction,Canton Junction,Canton Junction,,,,42.163204,-71.15376,CR-zone-3,,,,0,place-NEC-2139,1,Canton,,,2
place-ER-0046,place-ER-0046,Chelsea,,,,42.395689,-71.034281,CR-zone-1A,,,,1,,2,Chelsea,,,
place-ER-0046-0,place-ER-0046-0,platform 0,,,,42.395689,-71.034281,CR-zone-1A,,,,0,place-ER-0046,2,Chelsea,,,2
place-ER-0046-1,place-ER-0046-1,platform 1,,,,42.395689,-71.034281,CR-zone-1A,,,,0,place-ER-0046,2,Chelsea,,,2
place-sdmnl,place-sdmnl,Suffolk Downs,,,,42.390501,-70.997123,,,,,1,,1,Boston,,,
70053,70053,Suffolk Downs,,,,42.390501,-70.997123,,,,level_0_platform,0,place-sdmnl,1,Boston,,,1
70054,70054,Suffolk Downs,,,,42.390501,-70.997123,,,,level_0_platform,0,place-sdmnl,1,Boston,,,1
place-WR-0163,place-WR-0163,North Wilmington,,,,42.569661,-71.159696,CR-zone-3,,,,1,,2,Wilmington,,,
North Wilmington,North Wilmington,North Wilmington,,,,42.569661,-71.159696,CR-zone-3,,,,0,place-WR-0163,2,Wilmington,,,2
place-jaksn,place-jaksn,Jackson Square,,,,42.323132,-71.099592,,,,,1,,1,Boston,,,
70006,70006,Jackson Square,,,,42.323132,-71.099592,,,,level_-1_platform,0,place-jaksn,1,Boston,,,1
70007,70007,Jackson Square,,,,42.323132,-71.099592,,,,level_-1_platform,0,place-jaksn,1,Boston,,,1
place-ER-0128,place-ER-0128,Swampscott,,,,42.473743,-70.922537,CR-zone-3,,,,1,,1,Swampscott,,,
place-ER-0128-0,place-ER-0128-0,platform 0,,,,42.473743,-70.922537,CR-zone-3,,,,0,place-ER-0128,1,Swampscott,,,2
place-ER-0128-1,place-ER-0128-1,platform 1,,,,42.473743,-70.922537,CR-zone-3,,,,0,place-ER-0128,1,Swampscott,,,2
place-WML-0199,place-WML-0199,West Natick,,,,42.283064,-71.391797,CR-zone-4,,,,1,,1,Natick,,,
West Natick,West Natick,West Natick,,,,42.283064,-71.391797,CR-zone-4,,,,0,place-WML-0199,1,Natick,,,2
place-NB-0064,place-NB-0064,Roslindale Village,,,,42.287442,-71.130283,CR-zone-1,,,,1,,1,Boston,,,
Roslindale Village,Roslindale Village,Roslindale Village,,,,42.287442,-71.130283,CR-zone-1,,,,0,place-NB-0064,1,Boston,,,2
place-lngmd,place-lngmd,Longwood Medical Area,,,,42.33596,-71.100052,,,,,1,,1,Boston,,,
70247,70247,Longwood Medical Area,,,,42.33608,-71.099883,,,,level_median,0,place-lngmd,1,Boston,,,0
70248,70248,Longwood Medical Area,,,,42.336217,-71.099328,,,,level_median,0,place-lngmd,1,Boston,,,0
