route_pattern_id,route_id,direction_id,route_pattern_name,route_pattern_time_desc,route_pattern_typicality,route_pattern_sort_order,representative_trip_id
240-_-1,240,1,240-_-1,,,,
240-9-1,240,1,240-9-1,,,,
240-2-1,240,1,240-2-1,,,,
240-3-1,240,1,240-3-1,,,,
240-7-1,240,1,240-7-1,,,,
245-_-0,245,0,245-_-0,,,,
245-1-0,245,0,245-1-0,,,,
245-2-0,245,0,245-2-0,,,,
245-8-0,245,0,245-8-0,,,,
245-_-1,245,1,245-_-1,,,,
245-1-1,245,1,245-1-1,,,,
245-5-1,245,1,245-5-1,,,,
325-1-0,325,0,325-1-0,,,,
325-_-0,325,0,325-_-0,,,,
325-2-0,325,0,325-2-0,,,,
325-3-0,325,0,325-3-0,,,,
325-1-1,325,1,325-1-1,,,,
325-_-1,325,1,325-_-1,,,,
325-3-1,325,1,325-3-1,,,,
326-_-0,326,0,326-_-0,,,,
326-1-0,326,0,326-1-0,,,,
326-1-1,326,1,326-1-1,,,,
326-_-1,326,1,326-_-1,,,,
350-5-0,350,0,350-5-0,,,,
350-7-0,350,0,350-7-0,,,,
350-4-0,350,0,350-4-0,,,,
350-5-1,350,1,350-5-1,,,,
350-4-1,350,1,350-4-1,,,,
351-3-0,351,0,351-3-0,,,,
351-3-1,351,1,351-3-1,,,,
352-_-0,352,0,352-_-0,,,,
352-_-1,352,1,352-_-1,,,,
354-_-0,354,0,354-_-0,,,,
354-5-0,354,0,354-5-0,,,,
354-4-0,354,0,354-4-0,,,,
354-3-0,354,0,354-3-0,,,,
354-_-1,354,1,354-_-1,,,,
354-5-1,354,1,354-5-1,,,,
354-3-1,354,1,354-3-1,,,,
411-8-0,411,0,411-8-0,,,,
411-1-0,411,0,411-1-0,,,,
411-8-1,411,1,411-8-1,,,,
411-1-1,411,1,411-1-1,,,,
424-6-0,424,0,424-6-0,,,,
424-6-1,424,1,424-6-1,,,,
426-7-0,426,0,426-7-0,,,,
426-_-0,426,0,426-_-0,,,,
426-1-0,426,0,426-1-0,,,,
426-2-0,426,0,426-2-0,,,,
426-3-0,426,0,426-3-0,,,,
426-4-0,426,0,426-4-0,,,,
426-9-0,426,0,426-9-0,,,,
426-5-0,426,0,426-5-0,,,,
426-7-1,426,1,426-7-1,,,,
426-_-1,426,1,426-_-1,,,,
426-1-1,426,1,426-1-1,,,,
428-_-0,428,0,428-_-0,,,,
428-_-1,428,1,428-_-1,,,,
429-_-0,429,0,429-_-0,,,,
429-1-0,429,0,429-1-0,,,,
429-3-0,429,0,429-3-0,,,,
429-2-0,429,0,429-2-0,,,,
429-5-0,429,0,429-5-0,,,,
429-_-1,429,1,429-_-1,,,,
429-1-1,429,1,429-1-1,,,,
429-2-1,429,1,429-2-1,,,,
429-3-1,429,1,429-3-1,,,,
429-4-1,429,1,429-4-1,,,,
430-1-0,430,0,430-1-0,,,,
430-6-0,430,0,430-6-0,,,,
430-2-0,430,0,430-2-0,,,,
430-7-0,430,0,430-7-0,,,,
430-1-1,430,1,430-1-1,,,,
430-6-1,430,1,430-6-1,,,,
430-2-1,430,1,430-2-1,,,,
434-_-0,434,0,434-_-0,,,,
434-_-1,434,1,434-_-1,,,,
435-6-0,435,0,435-6-0,,,,
435-_-0,435,0,435-_-0,,,,
435-5-0,435,0,435-5-0,,,,
435-4-0,435,0,435-4-0,,,,
435-6-1,435,1,435-6-1,,,,
435-_-1,435,1,435-_-1,,,,
435-2-1,435,1,435-2-1,,,,
436-_-0,436,0,436-_-0,,,,
436-1-0,436,0,436-1-0,,,,
436-2-0,436,0,436-2-0,,,,
436-3-0,436,0,436-3-0,,,,
436-_-1,436,1,436-_-1,,,,
436-1-1,436,1,436-1-1,,,,
436-2-1,436,1,436-2-1,,,,
436-3-1,436,1,436-3-1,,,,
436-8-1,436,1,436-8-1,,,,
436-9-1,436,1,436-9-1,,,,
439-3-0,439,0,439-3-0,,,,
439-_-0,439,0,439-_-0,,,,
439-2-0,439,0,439-2-0,,,,
439-_-1,439,1,439-_-1,,,,
439-3-1,439,1,439-3-1,,,,
441-7-0,441,0,441-7-0,,,,
441-5-0,441,0,441-5-0,,,,
441-9-0,441,0,441-9-0,,,,
441-7-1,441,1,441-7-1,,,,
441-5-1,441,1,441-5-1,,,,
441442-1-0,441442,0,441442-1-0,,,,
441442-1-1,441442,1,441442-1-1,,,,
442-7-0,442,0,442-7-0,,,,
442-5-0,442,0,442-5-0,,,,
442-9-0,442,0,442-9-0,,,,
442-7-1,442,1,442-7-1,,,,
442-5-1,442,1,442-5-1,,,,
442-9-1,442,1,442-9-1,,,,
450-8-0,450,0,450-8-0,,,,
450-7-0,450,0,450-7-0,,,,
450-9-0,450,0,450-9-0,,,,
450-7-1,450,1,450-7-1,,,,
450-8-1,450,1,450-8-1,,,,
450-9-1,450,1,450-9-1,,,,
451-_-0,451,0,451-_-0,,,,
451-1-0,451,0,451-1-0,,,,
451-1-1,451,1,451-1-1,,,,
451-_-1,451,1,451-_-1,,,,
455-6-0,455,0,455-6-0,,,,
455-7-0,455,0,455-7-0,,,,
455-8-0,455,0,455-8-0,,,,
455-9-0,455,0,455-9-0,,,,
455-6-1,455,1,455-6-1,,,,
455-7-1,455,1,455-7-1,,,,
455-5-1,455,1,455-5-1,,,,
455-3-1,455,1,455-3-1,,,,
455-8-1,455,1,455-8-1,,,,
456-_-0,456,0,456-_-0,,,,
456-9-0,456,0,456-9-0,,,,
456-_-1,456,1,456-_-1,,,,
465-_-0,465,0,465-_-0,,,,
465-1-0,465,0,465-1-0,,,,
465-_-1,465,1,465-_-1,,,,
465-1-1,465,1,465-1-1,,,,
501-1-0,501,0,501-1-0,,,,
501-_-0,501,0,501-_-0,,,,
501-_-1,501,1,501-_-1,,,,
501-3-1,501,1,501-3-1,,,,
502-2-0,502,0,502-2-0,,,,
502-_-0,502,0,502-_-0,,,,
502-_-1,502,1,502-_-1,,,,
503-1-0,503,0,503-1-0,,,,
503-_-0,503,0,503-_-0,,,,
503-_-1,503,1,503-_-1,,,,
503-1-1,503,1,503-1-1,,,,
504-2-0,504,0,504-2-0,,,,
504-3-0,504,0,504-3-0,,,,
504-_-0,504,0,504-_-0,,,,
504-2-1,504,1,504-2-1,,,,
504-_-1,504,1,504-_-1,,,,
505-1-0,505,0,505-1-0,,,,
505-_-0,505,0,505-_-0,,,,
505-_-1,505,1,505-_-1,,,,
505-1-1,505,1,505-1-1,,,,
553-7-0,553,0,553-7-0,,,,
553-_-0,553,0,553-_-0,,,,
553-1-0,553,0,553-1-0,,,,
553-7-1,553,1,553-7-1,,,,
553-_-1,553,1,553-_-1,,,,
553-1-1,553,1,553-1-1,,,,
554-_-0,554,0,554-_-0,,,,
554-2-0,554,0,554-2-0,,,,
554-_-1,554,1,554-_-1,,,,
554-2-1,554,1,554-2-1,,,,
556-7-0,556,0,556-7-0,,,,
556-_-0,556,0,556-_-0,,,,
556-7-1,556,1,556-7-1,,,,
556-_-1,556,1,556-_-1,,,,
558-_-0,558,0,558-_-0,,,,
558-7-0,558,0,558-7-0,,,,
558-_-1,558,1,558-_-1,,,,
558-7-1,558,1,558-7-1,,,,
710-1-0,710,0,710-1-0,,,,
710-_-0,710,0,710-_-0,,,,
710-4-0,710,0,710-4-0,,,,
710-2-0,710,0,710-2-0,,,,
710-3-0,710,0,710-3-0,,,,
710-1-1,710,1,710-1-1,,,,
710-4-1,710,1,710-4-1,,,,
710-_-1,710,1,710-_-1,,,,
712-_-0,712,0,712-_-0,,,,
712-1-0,712,0,712-1-0,,,,
712-2-0,712,0,712-2-0,,,,
712-3-0,712,0,712-3-0,,,,
712-1-1,712,1,712-1-1,,,,
712-3-1,712,1,712-3-1,,,,
712-_-1,712,1,712-_-1,,,,
712-2-1,712,1,712-2-1,,,,
713-1-0,713,0,713-1-0,,,,
713-3-0,713,0,713-3-0,,,,
713-_-0,713,0,713-_-0,,,,
713-2-0,713,0,713-2-0,,,,
713-_-1,713,1,713-_-1,,,,
713-1-1,713,1,713-1-1,,,,
713-2-1,713,1,713-2-1,,,,
713-3-1,713,1,713-3-1,,,,
714-_-0,714,0,714-_-0,,,,
714-1-0,714,0,714-1-0,,,,
714-2-0,714,0,714-2-0,,,,
714-_-1,714,1,714-_-1,,,,
714-1-1,714,1,714-1-1,,,,
714-2-1,714,1,714-2-1,,,,
716-_-0,716,0,716-_-0,,,,
716-_-1,716,1,716-_-1,,,,
Shuttle-AlewifeHarvard-0-0,Shuttle-AlewifeHarvard,0,Shuttle-AlewifeHarvard-0-0,,,,
Shuttle-AlewifeHarvard-0-1,Shuttle-AlewifeHarvard,1,Shuttle-AlewifeHarvard-0-1,,,,
Shuttle-ForgeParkReadville-0-0,Shuttle-ForgeParkReadville,0,Shuttle-ForgeParkReadville-0-0,,,,
Shuttle-ForgeParkReadville-0-1,Shuttle-ForgeParkReadville,1,Shuttle-ForgeParkReadville-0-1,,,,
Shuttle-ForgeParkSouthStation-0-0,Shuttle-ForgeParkSouthStation,0,Shuttle-ForgeParkSouthStation-0-0,,,,
Shuttle-ForgeParkSouthStation-0-1,Shuttle-ForgeParkSouthStation,1,Shuttle-ForgeParkSouthStation-0-1,,,,
Shuttle-HaymarketSullivan-0-0,Shuttle-HaymarketSullivan,0,Shuttle-HaymarketSullivan-0-0,,,,
Shuttle-HaymarketSullivan-0-1,Shuttle-HaymarketSullivan,1,Shuttle-HaymarketSullivan-0-1,,,,
Shuttle-KenmoreReservoir-0-0,Shuttle-KenmoreReservoir,0,Shuttle-KenmoreReservoir-0-0,,,,
Shuttle-KenmoreReservoir-0-1,Shuttle-KenmoreReservoir,1,Shuttle-KenmoreReservoir-0-1,,,,
newburyport,CR-Newburyport,0,newburyport,,,,
rockport,CR-Newburyport,0,rockport,,,,
lowell,CR-Lowell,0,lowell,,,,
haverhill,CR-Haverhill,0,haverhill,,,,
reading,CR-Reading,0,reading,,,,
fitchburg,CR-Fitchburg,0,fitchburg,,,,
framingham,CR-Worcester,0,framingham,,,,
worcester,CR-Worcester,0,worcester,,,,
stoughton,CR-Providence,0,stoughton,,,,
providence,CR-Providence,0,providence,,,,
wickford-junction,CR-Providence,0,wickford-junction,,,,
needham,CR-Needham,0,needham,,,,
fairmount,CR-Fairmount,0,fairmount,,,,
franklin-norwood,CR-Franklin,0,franklin-norwood,,,,
franklin-forge-park,CR-Franklin,0,franklin-forge-park,,,,
greenbush,CR-Greenbush,0,greenbush,,,,
middleborough-lakeville,CR-Middleborough,0,middleborough-lakeville,,,,
plymouth,CR-Plymouth,0,plymouth,,,,
